strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,DJT,2024-05-21,48.18,47.84,0.34,2024-05-21,47.84,same_day_stop_loss_red_candle,1037,49962.66,-352.58,-0.007057,-1.0,-17.5588,0.6176,0,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.84000015258789; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,LUNR,2025-02-07,19.39,18.862,0.528,2025-02-07,18.862,same_day_stop_loss_red_candle,2720,52740.8,-1436.16,-0.027231,-1.0,-2.3958,1.2689,0,98.0,entry=rsi2_next_open; setup_rsi2=4.17; raw_entry=open:19.3900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=18.86199951171875; decision_date=2025-02-06 00:00:00; filter_close=19.3900; filter_ma50=17.2553; filter_avg_value_10=285.89; filter_adr20=9.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,BTSG,2025-02-07,22.43,22.39,0.04,2025-02-07,22.39,same_day_stop_loss_red_candle,2352,52755.36,-94.08,-0.001783,-1.0,-14.4997,5.7499,0,94.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:22.4300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=22.38999938964844; decision_date=2025-02-06 00:00:00; filter_close=22.4700; filter_ma50=19.2680; filter_avg_value_10=37.53; filter_adr20=5.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,NNE,2025-02-07,34.01,32.62,1.39,2025-02-10,36.0,hold_1d_open,1548,52647.48,3080.52,0.058512,1.4317,-0.0863,2.7266,1,97.0,entry=rsi2_next_open; setup_rsi2=4.94; raw_entry=open:34.0100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=32.619998931884766; decision_date=2025-02-06 00:00:00; filter_close=33.5600; filter_ma50=28.8464; filter_avg_value_10=328.29; filter_adr20=15.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,BTSG,2025-02-10,22.08,21.85,0.23,2025-02-10,21.85,same_day_stop_loss_red_candle,2400,52992.0,-552.0,-0.010417,-1.0,-1.7826,1.3478,0,93.0,entry=rsi2_next_open; setup_rsi2=2.88; raw_entry=open:22.0800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=21.850000381469727; decision_date=2025-02-07 00:00:00; filter_close=22.1100; filter_ma50=19.3352; filter_avg_value_10=35.87; filter_adr20=5.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,LUNR,2025-02-10,18.7,18.125,0.575,2025-02-11,18.125,stop_loss,2824,52808.8,-1623.8,-0.030749,-1.0,-1.1652,2.7304,1,97.0,entry=rsi2_next_open; setup_rsi2=1.70; raw_entry=open:18.7000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=18.125; decision_date=2025-02-07 00:00:00; filter_close=18.4000; filter_ma50=17.3209; filter_avg_value_10=252.15; filter_adr20=9.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,EAT,2025-02-11,165.75,165.58,0.17,2025-02-11,165.58,same_day_stop_loss_red_candle,318,52708.5,-54.06,-0.001026,-1.0,-35.5886,11.2942,0,96.0,entry=rsi2_next_open; setup_rsi2=3.16; raw_entry=open:165.7500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=165.5800018310547; decision_date=2025-02-10 00:00:00; filter_close=167.8700; filter_ma50=144.7478; filter_avg_value_10=326.04; filter_adr20=3.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,EAT,2025-02-12,163.11,159.7,3.41,2025-02-13,159.7,stop_loss,323,52684.53,-1101.43,-0.020906,-1.0,-1.5572,0.8504,1,96.0,entry=rsi2_next_open; setup_rsi2=1.91; raw_entry=open:163.1100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=159.6999969482422; decision_date=2025-02-11 00:00:00; filter_close=164.2300; filter_ma50=145.4206; filter_avg_value_10=334.60; filter_adr20=3.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,ALHC,2025-02-12,14.25,14.06,0.19,2025-02-13,14.06,stop_loss,3699,52710.75,-702.81,-0.013333,-1.0,-2.2105,2.1737,1,92.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:14.2500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=14.0600004196167; decision_date=2025-02-11 00:00:00; filter_close=14.3800; filter_ma50=12.8818; filter_avg_value_10=25.64; filter_adr20=4.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,EAT,2025-02-13,165.05,162.0,3.05,2025-02-13,162.0,same_day_stop_loss_red_candle,319,52650.95,-972.95,-0.018479,-1.0,-2.377,0.1738,0,96.0,entry=rsi2_next_open; setup_rsi2=1.73; raw_entry=open:165.0500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=162.0; decision_date=2025-02-12 00:00:00; filter_close=163.7600; filter_ma50=146.0820; filter_avg_value_10=282.02; filter_adr20=3.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,FUBO,2025-02-13,43.92,43.44,0.48,2025-02-14,47.16,hold_1d_open,1198,52616.16,3881.52,0.073771,6.75,-0.5,10.5,1,96.0,entry=rsi2_next_open; setup_rsi2=3.75; raw_entry=open:43.9200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=43.43999862670898; decision_date=2025-02-12 00:00:00; filter_close=43.8000; filter_ma50=34.7808; filter_avg_value_10=91.80; filter_adr20=8.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,CRDO,2025-02-13,71.19,68.45,2.74,2025-02-14,68.45,stop_loss,740,52680.6,-2027.6,-0.038489,-1.0,-2.2847,1.427,1,95.0,entry=rsi2_next_open; setup_rsi2=4.96; raw_entry=open:71.1900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=68.44999694824219; decision_date=2025-02-12 00:00:00; filter_close=71.3500; filter_ma50=71.0508; filter_avg_value_10=382.78; filter_adr20=9.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,OPFI,2025-02-14,12.9604,12.3594,0.601,2025-02-14,12.3594,same_day_stop_loss_red_candle,4063,52658.02,-2441.88,-0.046372,-1.0,-1.0484,0.3065,0,97.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:12.9604; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=12.35937512007843; decision_date=2025-02-13 00:00:00; filter_close=12.6308; filter_ma50=9.8813; filter_avg_value_10=42.17; filter_adr20=10.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,EAT,2025-02-14,160.21,157.8,2.41,2025-02-14,157.8,same_day_stop_loss_red_candle,327,52388.67,-788.07,-0.015043,-1.0,-1.5187,0.1328,0,95.0,entry=rsi2_next_open; setup_rsi2=0.72; raw_entry=open:160.2100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=157.8000030517578; decision_date=2025-02-13 00:00:00; filter_close=160.2100; filter_ma50=146.6408; filter_avg_value_10=274.25; filter_adr20=3.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,EAT,2025-02-18,159.08,156.55,2.53,2025-02-19,165.5,hold_1d_open,330,52496.4,2118.6,0.040357,2.5375,-0.3162,3.668,1,95.0,entry=rsi2_next_open; setup_rsi2=0.45; raw_entry=open:159.0800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=156.5500030517578; decision_date=2025-02-14 00:00:00; filter_close=158.4000; filter_ma50=147.2046; filter_avg_value_10=264.86; filter_adr20=3.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,OPFI,2025-02-19,11.739,11.2349,0.5041,2025-02-19,11.2349,same_day_stop_loss_red_candle,4481,52602.38,-2258.73,-0.04294,-1.0,-1.5577,0.0,0,97.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:11.7390; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=11.234914255235708; decision_date=2025-02-18 00:00:00; filter_close=11.6324; filter_ma50=10.0699; filter_avg_value_10=43.79; filter_adr20=10.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,RDDT,2025-02-19,185.5,183.8,1.7,2025-02-20,183.8,stop_loss,283,52496.5,-481.1,-0.009164,-1.0,-8.7647,3.1865,1,96.0,entry=rsi2_next_open; setup_rsi2=2.99; raw_entry=open:185.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=183.8000030517578; decision_date=2025-02-18 00:00:00; filter_close=187.1300; filter_ma50=181.6812; filter_avg_value_10=1698.15; filter_adr20=6.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,OPFI,2025-02-20,11.2737,10.9538,0.3199,2025-02-20,10.9538,same_day_stop_loss_red_candle,4654,52467.75,-1488.76,-0.028375,-1.0,-1.4242,0.5152,0,97.0,entry=rsi2_next_open; setup_rsi2=2.49; raw_entry=open:11.2737; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=10.95379938293488; decision_date=2025-02-19 00:00:00; filter_close=11.2640; filter_ma50=10.1454; filter_avg_value_10=42.87; filter_adr20=10.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,QNTM,2025-02-20,7.69,7.359,0.331,2025-02-20,7.359,same_day_stop_loss_red_candle,6813,52391.97,-2255.1,-0.043043,-1.0,-4.2296,0.0,0,93.0,entry=rsi2_next_open; setup_rsi2=2.24; raw_entry=open:7.6900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.359000205993652; decision_date=2025-02-19 00:00:00; filter_close=7.4100; filter_ma50=5.0744; filter_avg_value_10=74.81; filter_adr20=22.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,PDYN,2025-02-21,8.4,8.05,0.35,2025-02-21,8.05,same_day_stop_loss_red_candle,6224,52281.6,-2178.4,-0.041667,-1.0,-1.2857,1.5714,0,99.0,entry=rsi2_next_open; setup_rsi2=4.59; raw_entry=open:8.4000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.050000190734863; decision_date=2025-02-20 00:00:00; filter_close=8.3900; filter_ma50=7.9038; filter_avg_value_10=64.17; filter_adr20=13.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,OKLO,2025-02-21,43.56,40.3,3.26,2025-02-21,40.3,same_day_stop_loss_red_candle,1197,52141.32,-3902.22,-0.074839,-1.0,-1.7577,0.0399,0,98.0,entry=rsi2_next_open; setup_rsi2=3.40; raw_entry=open:43.5600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=40.29999923706055; decision_date=2025-02-20 00:00:00; filter_close=42.6600; filter_ma50=32.2582; filter_avg_value_10=898.29; filter_adr20=14.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,LEU,2025-02-21,104.62,101.0,3.62,2025-02-21,101.0,same_day_stop_loss_red_candle,496,51891.52,-1795.52,-0.034601,-1.0,-2.7569,0.0912,0,96.0,entry=rsi2_next_open; setup_rsi2=4.92; raw_entry=open:104.6200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=101.0; decision_date=2025-02-20 00:00:00; filter_close=104.1600; filter_ma50=82.8172; filter_avg_value_10=140.10; filter_adr20=8.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,NET,2025-02-21,156.82,151.84,4.98,2025-02-21,151.84,same_day_stop_loss_red_candle,330,51750.6,-1643.4,-0.031756,-1.0,-1.2892,0.2486,0,95.0,entry=rsi2_next_open; setup_rsi2=3.90; raw_entry=open:156.8200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=151.83999633789062; decision_date=2025-02-20 00:00:00; filter_close=156.3800; filter_ma50=128.2284; filter_avg_value_10=970.45; filter_adr20=4.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,TKO,2025-02-21,161.1409,158.8197,2.3212,2025-02-21,158.8197,same_day_stop_loss_red_candle,321,51726.24,-745.12,-0.014405,-1.0,-2.5932,0.7076,0,90.0,entry=rsi2_next_open; setup_rsi2=3.85; raw_entry=open:161.1409; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=158.81968840899313; decision_date=2025-02-20 00:00:00; filter_close=161.1213; filter_ma50=148.6535; filter_avg_value_10=277.98; filter_adr20=3.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,QNTM,2025-02-21,6.76,6.29,0.47,2025-02-21,6.29,same_day_stop_loss_red_candle,7653,51734.28,-3596.91,-0.069527,-1.0,-1.3404,0.5106,0,90.0,entry=rsi2_next_open; setup_rsi2=1.40; raw_entry=open:6.7600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.289999961853027; decision_date=2025-02-20 00:00:00; filter_close=6.8100; filter_ma50=5.1248; filter_avg_value_10=60.06; filter_adr20=22.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,OPFI,2025-02-21,11.0992,10.8181,0.2811,2025-02-24,10.8181,stop_loss,4683,51977.57,-1316.46,-0.025328,-1.0,-4.6897,2.069,1,97.0,entry=rsi2_next_open; setup_rsi2=1.66; raw_entry=open:11.0992; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=10.81808765415407; decision_date=2025-02-20 00:00:00; filter_close=10.9732; filter_ma50=10.2223; filter_avg_value_10=41.28; filter_adr20=9.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,BBAI,2025-02-24,6.72,6.7,0.02,2025-02-24,6.7,same_day_stop_loss_red_candle,7667,51522.24,-153.34,-0.002976,-1.0,-42.0,0.9,0,99.0,entry=rsi2_next_open; setup_rsi2=2.81; raw_entry=open:6.7200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.699999809265137; decision_date=2025-02-21 00:00:00; filter_close=6.7900; filter_ma50=4.8068; filter_avg_value_10=978.34; filter_adr20=17.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,APPS,2025-02-24,4.27,4.19,0.08,2025-02-24,4.19,same_day_stop_loss_red_candle,12065,51517.55,-965.2,-0.018735,-1.0,-8.625,0.125,0,98.0,entry=rsi2_next_open; setup_rsi2=3.07; raw_entry=open:4.2700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.190000057220459; decision_date=2025-02-21 00:00:00; filter_close=4.2300; filter_ma50=2.6954; filter_avg_value_10=58.54; filter_adr20=14.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,ROOT,2025-02-24,100.47,99.01,1.46,2025-02-24,99.01,same_day_stop_loss_red_candle,512,51440.64,-747.52,-0.014532,-1.0,-5.8082,0.1616,0,96.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:100.4700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=99.01000213623048; decision_date=2025-02-21 00:00:00; filter_close=100.2100; filter_ma50=89.9394; filter_avg_value_10=53.97; filter_adr20=9.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,PL,2025-02-24,5.09,4.96,0.13,2025-02-24,4.96,same_day_stop_loss_red_candle,10104,51429.36,-1313.52,-0.02554,-1.0,-3.3846,0.1538,0,96.0,entry=rsi2_next_open; setup_rsi2=2.99; raw_entry=open:5.0900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.960000038146973; decision_date=2025-02-21 00:00:00; filter_close=4.9700; filter_ma50=4.8044; filter_avg_value_10=35.85; filter_adr20=9.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,CLS,2025-02-24,120.0,118.6,1.4,2025-02-24,118.6,same_day_stop_loss_red_candle,428,51360.0,-599.2,-0.011667,-1.0,-7.9429,1.0429,0,95.0,entry=rsi2_next_open; setup_rsi2=2.52; raw_entry=open:120.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=118.5999984741211; decision_date=2025-02-21 00:00:00; filter_close=119.2500; filter_ma50=109.2044; filter_avg_value_10=469.63; filter_adr20=8.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,NET,2025-02-24,151.22,150.4,0.82,2025-02-24,150.4,same_day_stop_loss_red_candle,339,51263.58,-277.98,-0.005423,-1.0,-8.3414,0.4878,0,95.0,entry=rsi2_next_open; setup_rsi2=2.07; raw_entry=open:151.2200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=150.39999389648438; decision_date=2025-02-21 00:00:00; filter_close=151.9600; filter_ma50=129.0084; filter_avg_value_10=929.62; filter_adr20=4.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,SLQT,2025-02-24,4.6,4.56,0.04,2025-02-24,4.56,same_day_stop_loss_red_candle,11157,51322.2,-446.28,-0.008696,-1.0,-8.0,1.8,0,95.0,entry=rsi2_next_open; setup_rsi2=2.66; raw_entry=open:4.6000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.559999942779541; decision_date=2025-02-21 00:00:00; filter_close=4.5700; filter_ma50=4.1192; filter_avg_value_10=29.89; filter_adr20=8.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,LEU,2025-02-24,97.33,94.64,2.69,2025-02-24,94.64,same_day_stop_loss_red_candle,527,51292.91,-1417.63,-0.027638,-1.0,-3.4349,0.0,0,95.0,entry=rsi2_next_open; setup_rsi2=1.68; raw_entry=open:97.3300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=94.63999938964844; decision_date=2025-02-21 00:00:00; filter_close=98.2700; filter_ma50=83.2168; filter_avg_value_10=144.35; filter_adr20=8.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,AFRM,2025-02-24,68.91,68.289,0.621,2025-02-24,68.289,same_day_stop_loss_red_candle,743,51200.13,-461.4,-0.009012,-1.0,-9.4203,0.467,0,94.0,entry=rsi2_next_open; setup_rsi2=3.30; raw_entry=open:68.9100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=68.28900146484375; decision_date=2025-02-21 00:00:00; filter_close=68.5500; filter_ma50=65.0294; filter_avg_value_10=745.68; filter_adr20=6.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,IBKR,2025-02-24,54.486,53.9792,0.5068,2025-02-24,53.9792,same_day_stop_loss_red_candle,939,51162.36,-475.87,-0.009301,-1.0,-4.2156,1.3529,0,93.0,entry=rsi2_next_open; setup_rsi2=3.96; raw_entry=open:54.4860; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=53.97922649572244; decision_date=2025-02-21 00:00:00; filter_close=54.3370; filter_ma50=49.6537; filter_avg_value_10=400.00; filter_adr20=3.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,TEAM,2025-02-24,286.19,283.46,2.73,2025-02-24,283.46,same_day_stop_loss_red_candle,178,50941.82,-485.94,-0.009539,-1.0,-4.2088,0.2124,0,91.0,entry=rsi2_next_open; setup_rsi2=2.06; raw_entry=open:286.1900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=283.4599914550781; decision_date=2025-02-21 00:00:00; filter_close=285.9900; filter_ma50=274.2062; filter_avg_value_10=560.90; filter_adr20=3.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,KD,2025-02-24,38.5,38.21,0.29,2025-02-24,38.21,same_day_stop_loss_red_candle,1331,51243.5,-385.99,-0.007532,-1.0,-5.6862,0.7241,0,90.0,entry=rsi2_next_open; setup_rsi2=2.64; raw_entry=open:38.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=38.209999084472656; decision_date=2025-02-21 00:00:00; filter_close=38.4200; filter_ma50=37.8296; filter_avg_value_10=69.58; filter_adr20=3.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,SHOP,2025-02-24,115.56,115.3,0.26,2025-02-24,115.3,same_day_stop_loss_red_candle,443,51193.08,-115.18,-0.00225,-1.0,-22.1159,5.654,0,90.0,entry=rsi2_next_open; setup_rsi2=3.93; raw_entry=open:115.5600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=115.3000030517578; decision_date=2025-02-21 00:00:00; filter_close=115.5600; filter_ma50=113.2504; filter_avg_value_10=1483.54; filter_adr20=4.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,RELY,2025-02-24,23.79,23.34,0.45,2025-02-25,24.28,hold_1d_open,2150,51148.5,1053.5,0.020597,1.0889,-0.7333,2.2222,1,90.0,entry=rsi2_next_open; setup_rsi2=4.19; raw_entry=open:23.7900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.34000015258789; decision_date=2025-02-21 00:00:00; filter_close=23.8600; filter_ma50=23.3800; filter_avg_value_10=66.18; filter_adr20=3.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,CRNC,2025-02-25,12.45,11.75,0.7,2025-02-25,11.75,same_day_stop_loss_red_candle,4111,51181.95,-2877.7,-0.056225,-1.0,-1.5714,0.1286,0,98.0,entry=rsi2_next_open; setup_rsi2=2.74; raw_entry=open:12.4500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=11.75; decision_date=2025-02-24 00:00:00; filter_close=12.4000; filter_ma50=12.1397; filter_avg_value_10=37.99; filter_adr20=10.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,APPS,2025-02-25,3.87,3.58,0.29,2025-02-25,3.58,same_day_stop_loss_red_candle,13189,51041.43,-3824.81,-0.074935,-1.0,-1.1724,0.1034,0,98.0,entry=rsi2_next_open; setup_rsi2=1.79; raw_entry=open:3.8700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.5799999237060547; decision_date=2025-02-24 00:00:00; filter_close=3.9100; filter_ma50=2.7434; filter_avg_value_10=49.27; filter_adr20=15.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,PLTR,2025-02-25,90.65,89.3,1.35,2025-02-25,89.3,same_day_stop_loss_red_candle,560,50764.0,-756.0,-0.014892,-1.0,-4.0,0.7778,0,97.0,entry=rsi2_next_open; setup_rsi2=2.68; raw_entry=open:90.6500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=89.30000305175781; decision_date=2025-02-24 00:00:00; filter_close=90.6800; filter_ma50=85.1902; filter_avg_value_10=12867.39; filter_adr20=7.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,NET,2025-02-25,146.7,144.38,2.32,2025-02-25,144.38,same_day_stop_loss_red_candle,346,50758.2,-802.72,-0.015815,-1.0,-2.7931,0.3879,0,95.0,entry=rsi2_next_open; setup_rsi2=1.12; raw_entry=open:146.7000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=144.3800048828125; decision_date=2025-02-24 00:00:00; filter_close=148.0000; filter_ma50=129.6910; filter_avg_value_10=742.93; filter_adr20=4.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,SLQT,2025-02-25,4.29,4.28,0.01,2025-02-25,4.28,same_day_stop_loss_red_candle,11822,50716.38,-118.22,-0.002331,-1.0,-16.0004,11.0003,0,95.0,entry=rsi2_next_open; setup_rsi2=1.96; raw_entry=open:4.2900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.28000020980835; decision_date=2025-02-24 00:00:00; filter_close=4.3600; filter_ma50=4.1480; filter_avg_value_10=30.40; filter_adr20=8.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,AFRM,2025-02-25,65.73,63.06,2.67,2025-02-25,63.06,same_day_stop_loss_red_candle,771,50677.83,-2058.57,-0.040621,-1.0,-1.6142,0.2659,0,94.0,entry=rsi2_next_open; setup_rsi2=2.22; raw_entry=open:65.7300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=63.060001373291016; decision_date=2025-02-24 00:00:00; filter_close=66.5100; filter_ma50=64.9832; filter_avg_value_10=583.81; filter_adr20=6.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,LEU,2025-02-25,92.35,88.09,4.26,2025-02-25,88.09,same_day_stop_loss_red_candle,548,50607.8,-2334.48,-0.046129,-1.0,-1.608,0.3099,0,93.0,entry=rsi2_next_open; setup_rsi2=0.57; raw_entry=open:92.3500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=88.08999633789062; decision_date=2025-02-24 00:00:00; filter_close=89.5800; filter_ma50=83.5562; filter_avg_value_10=105.65; filter_adr20=8.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,CORT,2025-02-25,61.6,60.5,1.1,2025-02-25,60.5,same_day_stop_loss_red_candle,819,50450.4,-900.9,-0.017857,-1.0,-2.2818,0.1,0,93.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:61.6000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=60.5; decision_date=2025-02-24 00:00:00; filter_close=61.8100; filter_ma50=59.3298; filter_avg_value_10=64.41; filter_adr20=5.41; rs_bucket=rs90_100
